City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
268,Urazovo,RU,2022-05-12 21:24:18,50.0836,38.0395,60.93,64,87,20.85
269,Korocha,RU,2022-05-12 21:24:19,50.8107,37.1953,63.32,90,100,19.04
270,Chumphon,TH,2022-05-12 21:24:19,10.3333,98.8333,74.01,92,99,2.01
271,Ancud,CL,2022-05-12 21:24:20,-41.8697,-73.8203,48.4,70,41,16.49
272,Los Llanos De Aridane,ES,2022-05-12 21:24:21,28.6585,-17.9182,64.15,90,100,12.66
273,Shenjiamen,CN,2022-05-12 21:24:21,29.9576,122.298,62.47,97,100,13.47
274,Pingliang,CN,2022-05-12 21:24:22,35.5392,106.6861,44.42,86,98,3.36
275,Maragogi,BR,2022-05-12 21:24:22,-9.0122,-35.2225,78.19,81,26,7.23
276,Chuy,UY,2022-05-12 21:16:17,-33.6971,-53.4616,54.91,71,45,6.35
277,Usogorsk,RU,2022-05-12 21:24:23,63.4106,48.6872,44.11,91,100,9.01
278,Kenai,US,2022-05-12 21:24:24,60.5544,-151.2583,54.03,58,0,11.5
279,Oskaloosa,US,2022-05-12 21:21:46,41.2964,-92.6444,96.78,28,0,20.71
280,Vardo,NO,2022-05-12 21:24:24,70.3705,31.1107,35.58,80,59,9.22
281,Maputo,MZ,2022-05-12 21:24:25,-25.9653,32.5892,70.23,93,0,3.0
282,Nouadhibou,MR,2022-05-12 21:24:26,20.931,-17.0347,69.78,78,11,20.71
283,Fuling,CN,2022-05-12 21:24:26,29.7022,107.3919,67.42,85,81,4.05
284,Cabedelo,BR,2022-05-12 21:24:27,-6.9811,-34.8339,79.47,82,16,11.21
285,Narsaq,GL,2022-05-12 21:24:27,60.9167,-46.05,43.02,88,100,0.94
286,Severnoye,RU,2022-05-12 21:24:28,56.3491,78.3619,52.63,36,96,1.54
287,Trapani,IT,2022-05-12 21:24:29,37.8333,12.6667,65.28,88,0,4.61
288,Khatanga,RU,2022-05-12 21:24:29,71.9667,102.5,8.42,94,12,10.29
289,Marystown,CA,2022-05-12 21:24:30,47.1666,-55.1483,54.86,100,60,8.01
290,Fredericton,CA,2022-05-12 21:24:30,45.9454,-66.6656,81.64,17,0,6.91
291,San Francisco,US,2022-05-12 21:24:31,37.7749,-122.4194,69.31,63,75,17.27
292,Alta Floresta,BR,2022-05-12 21:24:31,-9.8756,-56.0861,78.93,77,2,4.47
293,Garissa,KE,2022-05-12 21:24:32,-0.4536,39.6401,76.93,74,99,16.26
294,Walvis Bay,NA,2022-05-12 21:24:32,-22.9575,14.5053,58.15,72,74,1.14
295,Phan Thiet,VN,2022-05-12 21:24:33,10.9333,108.1,78.96,88,66,5.5
296,Kushiro,JP,2022-05-12 21:24:34,42.975,144.3747,47.21,98,100,3.33
297,Seybaplaya,MX,2022-05-12 21:24:34,19.65,-90.6667,85.46,65,0,14.16
298,Westport,US,2022-05-12 21:24:35,41.1415,-73.3579,78.35,81,40,10.36
299,Pottsville,US,2022-05-12 21:24:36,40.6857,-76.1955,77.95,80,96,6.35
300,Molango,MX,2022-05-12 21:24:36,20.7833,-98.7167,76.17,35,8,10.02
301,Portland,US,2022-05-12 21:24:37,45.5234,-122.6762,52.38,84,100,17.0
302,Poso,ID,2022-05-12 21:24:38,-1.3959,120.7524,78.06,87,97,3.15
303,Itarema,BR,2022-05-12 21:24:38,-2.9248,-39.9167,78.82,88,56,10.76
304,Vao,NC,2022-05-12 21:24:39,-22.6667,167.4833,72.84,60,100,24.92
305,Kaohsiung,TW,2022-05-12 21:24:39,22.6163,120.3133,79.03,79,75,3.44
306,Xiuyan,CN,2022-05-12 21:24:40,40.2928,123.2744,50.14,47,100,1.77
307,Barra Patuca,HN,2022-05-12 21:24:40,15.8,-84.2833,80.76,78,23,10.09
308,Laukaa,RU,2022-05-12 21:24:41,58.7372,29.8453,44.51,91,22,10.56
309,Nyakahanga,TZ,2022-05-12 21:24:41,-1.6033,31.1414,60.3,93,100,3.02
310,Snezhnogorsk,RU,2022-05-12 21:24:42,69.1933,33.2531,44.38,70,100,7.18
311,Ribeira Grande,PT,2022-05-12 21:16:23,38.5167,-28.7,60.98,69,100,12.26
312,Rafsanjan,IR,2022-05-12 21:24:43,30.4067,55.9939,77.4,7,0,7.81
313,Celestun,MX,2022-05-12 21:24:43,20.8667,-90.4,82.36,54,0,17.2
314,Simplicio Mendes,BR,2022-05-12 21:24:44,-7.8539,-41.9103,88.74,35,73,4.97
315,Hualmay,PE,2022-05-12 21:24:44,-11.0964,-77.6139,68.2,74,33,11.16
316,College,US,2022-05-12 21:24:45,64.8569,-147.8028,44.92,83,100,10.36
317,Namibe,AO,2022-05-12 21:24:45,-15.1961,12.1522,72.84,72,2,5.88
318,Port Arthur,CN,2022-05-12 21:20:30,38.8,121.2667,55.62,76,100,12.26
319,Mendoza,AR,2022-05-12 21:20:39,-32.8908,-68.8272,69.33,49,0,2.3
320,Blagoyevo,RU,2022-05-12 21:24:47,63.3667,47.9167,43.65,92,97,9.17
321,Birjand,IR,2022-05-12 21:24:47,32.8663,59.2211,59.47,11,0,6.91
322,Hami,CN,2022-05-12 21:24:48,42.8,93.45,59.9,20,77,23.58
323,Chirilagua,SV,2022-05-12 21:24:48,13.2203,-88.1386,90.14,43,6,7.11
324,Isiro,CD,2022-05-12 21:24:49,2.7739,27.616,67.71,100,100,2.95
325,Corowa,AU,2022-05-12 21:24:50,-36.0333,146.3833,61.41,97,99,5.91
326,Iqaluit,CA,2022-05-12 21:24:50,63.7506,-68.5145,24.53,73,75,17.27
327,Rocha,UY,2022-05-12 21:24:51,-34.4833,-54.3333,51.22,74,6,4.97
328,Mzimba,MW,2022-05-12 21:24:51,-11.9,33.6,58.39,59,18,6.2
329,Tuy Hoa,VN,2022-05-12 21:24:52,13.0833,109.3,78.62,86,76,4.41
330,High Prairie,CA,2022-05-12 21:24:52,55.4334,-116.4858,61.27,44,71,3.4
331,Havre-Saint-Pierre,CA,2022-05-12 21:24:53,50.2334,-63.5986,61.16,39,0,16.11
332,Bucerias,MX,2022-05-12 21:24:53,20.75,-105.3333,89.26,46,63,9.04
333,Griffith,US,2022-05-12 21:24:54,41.5284,-87.4237,93.88,30,0,13.8
334,Caravelas,BR,2022-05-12 21:24:55,-17.7125,-39.2481,76.19,83,2,7.63
335,Pinahat,IN,2022-05-12 21:24:55,26.8839,78.3781,91.42,31,2,7.47
336,Kut Chap,TH,2022-05-12 21:24:56,17.4257,102.5669,78.71,84,95,1.23
337,Faanui,PF,2022-05-12 21:24:56,-16.4833,-151.75,82.22,67,5,18.66
338,Kijang,KR,2022-05-12 21:24:57,35.2442,129.2139,62.33,85,100,10.18
339,Padang,ID,2022-05-12 21:24:58,-0.9492,100.3543,78.49,78,100,4.18
340,Puerto Baquerizo Moreno,EC,2022-05-12 21:24:58,-0.9,-89.6,77.99,73,75,10.36
341,Vestmannaeyjar,IS,2022-05-12 21:24:08,63.4427,-20.2734,41.18,59,28,16.6
342,Timizart,DZ,2022-05-12 21:24:59,36.8,4.2667,66.6,46,2,9.17
343,Husavik,IS,2022-05-12 21:24:59,66.0449,-17.3389,31.62,97,100,20.36
344,Kavieng,PG,2022-05-12 21:25:00,-2.5744,150.7967,82.04,73,100,8.93
345,Shumskiy,RU,2022-05-12 21:25:00,54.8318,99.1328,42.01,49,99,2.89
346,Vallenar,CL,2022-05-12 21:25:01,-28.5708,-70.7581,73.85,35,72,5.75
347,Elizabeth City,US,2022-05-12 21:25:02,36.2946,-76.2511,66.22,94,100,11.5
348,Martyush,RU,2022-05-12 21:25:02,56.4,61.8819,50.49,59,93,7.9
349,Waddan,LY,2022-05-12 21:25:03,29.1614,16.139,68.14,53,83,15.19
350,Tautira,PF,2022-05-12 21:25:03,-17.7333,-149.15,81.25,71,23,18.28
351,Chake Chake,TZ,2022-05-12 21:25:04,-5.2459,39.7666,78.76,79,100,12.5
352,Petropavlovsk-Kamchatskiy,RU,2022-05-12 21:20:48,53.0452,158.6483,41.59,100,75,4.47
353,Bud,US,2022-05-12 21:25:05,39.447,-86.1758,87.78,28,38,8.57
354,Adet,ET,2022-05-12 21:25:05,11.2644,37.4888,67.23,36,42,3.11
355,Port Lincoln,AU,2022-05-12 21:25:06,-34.7333,135.8667,59.32,79,100,10.13
356,Vanimo,PG,2022-05-12 21:25:07,-2.6741,141.3028,77.2,91,99,4.61
357,Great Yarmouth,GB,2022-05-12 21:25:07,52.6083,1.7305,57.45,78,89,11.45
358,Nakapiripirit,UG,2022-05-12 21:25:08,1.9167,34.7833,70.05,55,33,6.15
359,Tamiahua,MX,2022-05-12 21:25:09,21.2667,-97.45,85.98,60,16,14.52
360,Alekseyevsk,RU,2022-05-12 21:25:09,57.8406,108.3492,43.68,90,100,0.69
361,Bathsheba,BB,2022-05-12 21:25:10,13.2167,-59.5167,83.01,69,20,21.85
362,Beloha,MG,2022-05-12 21:25:10,-25.1667,45.05,63.3,85,4,8.34
363,Ostersund,SE,2022-05-12 21:25:11,63.1792,14.6357,39.65,81,40,8.05
364,San Blas,MX,2022-05-12 21:25:12,21.5167,-105.2667,86.34,49,52,8.68
365,Taltal,CL,2022-05-12 21:25:13,-25.4,-70.4833,64.38,70,24,2.86
366,Deputatskiy,RU,2022-05-12 21:25:13,69.3,139.9,32.29,99,100,7.31
367,Rio Grande,BR,2022-05-12 21:21:49,-32.035,-52.0986,60.91,72,42,8.28
368,Puri,IN,2022-05-12 21:25:14,19.8,85.85,82.92,86,2,19.57
369,Nhamunda,BR,2022-05-12 21:25:15,-2.1861,-56.7131,79.84,86,100,1.34
370,Maridi,SS,2022-05-12 21:25:16,4.9158,29.4742,67.05,97,99,4.38
371,Abong Mbang,CM,2022-05-12 21:25:17,3.9833,13.1833,72.41,73,62,0.38
372,Siniscola,IT,2022-05-12 21:25:17,40.5719,9.6922,60.35,73,8,3.6
373,Mogadishu,SO,2022-05-12 21:25:18,2.0371,45.3438,80.82,82,46,16.53
374,Berlevag,NO,2022-05-12 21:25:19,70.8578,29.0864,37.4,75,75,18.41
375,Cockburn Town,TC,2022-05-12 21:25:19,21.4612,-71.1419,82.36,74,75,17.27
376,Tungor,RU,2022-05-12 21:25:20,53.3808,142.9564,33.8,97,100,6.2
377,Nikolayevka,RU,2022-05-12 21:25:21,53.1257,47.2041,41.09,89,85,5.14
378,Pemba,MZ,2022-05-12 21:25:21,-12.974,40.5178,75.9,83,75,9.22
379,West Lorne,CA,2022-05-12 21:25:22,42.6001,-81.5998,80.46,59,49,8.34
380,Clyde River,CA,2022-05-12 21:25:23,70.4692,-68.5914,25.03,74,20,18.41
381,Mingshui,CN,2022-05-12 21:25:24,36.7167,117.5,52.12,90,100,4.59
382,Atambua,ID,2022-05-12 21:25:24,-9.1061,124.8925,72.48,88,51,2.71
383,Baracoa,CU,2022-05-12 21:25:25,20.3467,-74.4958,83.53,56,93,7.81
384,Shingu,JP,2022-05-12 21:25:05,33.7333,135.9833,66.49,99,100,4.25
385,Acapulco,MX,2022-05-12 21:23:04,16.8634,-99.8901,91.22,62,0,12.66
386,Hofn,IS,2022-05-12 21:25:26,64.2539,-15.2082,40.55,58,92,15.17
387,Sobolevo,RU,2022-05-12 21:25:27,54.4299,31.8996,47.08,92,1,11.83
388,Tripoli,LY,2022-05-12 21:24:58,32.8752,13.1875,64.56,71,3,4.18
389,Cap Malheureux,MU,2022-05-12 21:25:28,-19.9842,57.6142,73.47,82,14,1.01
390,Dwarka,IN,2022-05-12 21:25:28,22.2394,68.9678,82.56,82,2,16.87
391,Manbij,SY,2022-05-12 21:25:29,36.5281,37.9549,63.0,63,0,14.34
392,Luganville,VU,2022-05-12 21:25:29,-15.5333,167.1667,76.26,92,100,14.12
393,Talnakh,RU,2022-05-12 21:25:30,69.4865,88.3972,34.21,98,99,5.06
394,Inuvik,CA,2022-05-12 21:25:30,68.3499,-133.7218,52.66,40,75,11.5
395,Sola,VU,2022-05-12 21:25:31,-13.8833,167.55,77.67,94,100,0.0
396,Yining,CN,2022-05-12 21:25:32,29.0361,114.5636,64.49,99,100,1.92
397,San Cristobal,VE,2022-05-12 21:25:32,7.7669,-72.225,77.18,60,99,5.17
398,Mehamn,NO,2022-05-12 21:25:33,71.0357,27.8492,37.35,87,75,16.11
399,Hobyo,SO,2022-05-12 21:24:36,5.3505,48.5268,81.97,83,78,25.12
400,Guilin,CN,2022-05-12 21:25:34,25.2819,110.2864,68.11,92,100,4.16
401,Naldurg,IN,2022-05-12 21:25:34,17.8167,76.3,86.68,54,95,14.23
402,Pundaguitan,PH,2022-05-12 21:25:35,6.3711,126.1689,81.73,76,98,5.41
403,Kieta,PG,2022-05-12 21:25:35,-6.2167,155.6333,80.38,79,20,1.97
404,Banepa,NP,2022-05-12 21:25:36,27.6298,85.5214,66.52,94,20,2.3
405,Asau,RO,2022-05-12 21:25:37,46.4333,26.4,65.32,83,2,6.6
406,Codrington,AU,2022-05-12 21:25:37,-38.2667,141.9667,56.39,88,93,3.53
407,Grindavik,IS,2022-05-12 21:25:38,63.8424,-22.4338,40.95,65,20,16.11
408,Lianran,CN,2022-05-12 21:25:39,24.9227,102.485,59.54,92,73,1.74
409,Ozernovskiy,RU,2022-05-12 21:25:40,51.5,156.5167,41.41,82,68,9.57
410,Pasni,PK,2022-05-12 21:25:40,25.2631,63.471,84.29,53,8,11.16
411,Xiamen,CN,2022-05-12 21:22:00,24.4798,118.0819,73.45,100,75,2.24
412,Bengkulu,ID,2022-05-12 21:25:41,-3.8004,102.2655,75.83,87,100,2.73
413,Alyangula,AU,2022-05-12 21:25:41,-13.8483,136.4192,76.28,74,65,8.97
414,Staryy Nadym,RU,2022-05-12 21:25:42,65.6118,72.6842,42.4,85,70,10.11
415,Nuuk,GL,2022-05-12 21:25:43,64.1835,-51.7216,27.21,80,100,9.22
416,Khani,GE,2022-05-12 21:25:43,41.9563,42.9566,38.77,91,13,4.12
417,Hit,IQ,2022-05-12 21:25:44,33.6416,42.8251,75.51,20,0,10.42
418,Jutai,BR,2022-05-12 21:25:45,-5.1833,-68.9,82.54,82,48,2.35
419,Nishihara,JP,2022-05-12 21:25:45,26.1842,127.7558,78.85,97,75,12.66
420,Sparti,GR,2022-05-12 21:25:46,37.0733,22.4297,63.95,63,97,2.82
421,Lagoa,PT,2022-05-12 21:25:46,39.05,-27.9833,60.17,69,88,12.97
422,Tabas,IR,2022-05-12 21:25:47,33.5959,56.9244,77.2,15,0,8.93
423,Kloulklubed,PW,2022-05-12 21:25:47,7.0419,134.2556,83.55,78,100,11.81
424,Biak,ID,2022-05-12 21:25:48,-0.9131,122.8766,77.07,84,99,3.65
425,Warren,US,2022-05-12 21:25:49,39.4334,-84.1666,86.05,34,0,10.36
426,Maltahohe,NA,2022-05-12 21:25:49,-24.8333,16.9833,58.08,14,27,7.34
427,Otacilio Costa,BR,2022-05-12 21:25:50,-27.4831,-50.1219,51.66,85,0,2.24
428,Broome,US,2022-05-12 21:25:50,42.2506,-75.833,84.02,40,0,3.44
429,Lucera,IT,2022-05-12 21:25:51,41.5082,15.3351,58.82,67,20,2.8
430,Thessalon,CA,2022-05-12 21:25:52,46.2501,-83.5666,71.89,93,100,8.1
431,Muros,ES,2022-05-12 21:25:52,42.7762,-9.0603,62.1,81,100,9.4
432,Opuwo,NA,2022-05-12 21:21:25,-18.0607,13.84,65.01,25,0,7.02
433,Qinhuangdao,CN,2022-05-12 21:25:53,39.9317,119.5883,51.24,71,53,6.64
434,Letterkenny,IE,2022-05-12 21:25:53,54.95,-7.7333,49.95,91,100,15.99
435,Altagracia De Orituco,VE,2022-05-12 21:25:54,9.8601,-66.3814,91.22,37,100,4.38
436,Pilar,BR,2022-05-12 21:25:55,-9.5972,-35.9567,78.73,90,21,4.81
437,Beatrice,US,2022-05-12 21:25:55,40.2681,-96.747,95.27,38,0,18.41
438,San Quintin,MX,2022-05-12 21:25:56,30.4833,-115.95,69.06,43,2,13.69
439,Lorengau,PG,2022-05-12 21:25:56,-2.0226,147.2712,81.91,74,99,6.26
440,Churapcha,RU,2022-05-12 21:25:56,62.0025,132.4325,37.04,69,73,4.05
441,Huarmey,PE,2022-05-12 21:25:57,-10.0681,-78.1522,69.42,76,22,10.69
442,Beyneu,KZ,2022-05-12 21:25:58,45.3167,55.2,56.77,67,0,8.9
443,Bahia Blanca,AR,2022-05-12 21:25:58,-38.7196,-62.2724,52.32,82,75,9.22
444,Ippy,CF,2022-05-12 21:25:59,6.2679,21.2247,72.21,94,100,10.74
445,Guerrero Negro,MX,2022-05-12 21:25:59,27.9769,-114.0611,81.34,27,16,15.03
446,Te Anau,NZ,2022-05-12 21:26:00,-45.4167,167.7167,47.52,88,100,2.51
447,Bandarbeyla,SO,2022-05-12 21:26:01,9.4942,50.8122,81.61,87,97,15.39
448,Nador,MA,2022-05-12 21:23:56,35.174,-2.9287,66.45,82,0,2.3
449,Ojinaga,MX,2022-05-12 21:26:01,29.5667,-104.4167,103.57,16,0,13.8
450,Redwater,US,2022-05-12 21:26:02,33.3582,-94.2544,94.21,54,0,5.01
451,Floro,NO,2022-05-12 21:26:03,61.5996,5.0328,46.36,81,75,17.27
452,Port Blair,IN,2022-05-12 21:25:33,11.6667,92.75,78.84,94,75,2.3
453,Primorsk,UA,2022-05-12 21:26:03,46.7348,36.3443,57.76,79,25,15.28
454,Hamilton,US,2022-05-12 21:23:34,39.1834,-84.5333,87.01,34,0,9.22
455,Sindor,RU,2022-05-12 21:26:04,62.8629,51.8905,42.3,87,100,4.74
456,Asbe Teferi,ET,2022-05-12 21:26:05,9.0833,40.8667,65.68,30,16,2.46
457,Puerto Ayacucho,VE,2022-05-12 21:26:05,5.6639,-67.6236,88.09,64,99,3.0
458,Olafsvik,IS,2022-05-12 21:26:06,64.8945,-23.7142,35.69,73,96,28.25
459,Ust-Maya,RU,2022-05-12 21:26:07,60.4167,134.5333,37.45,75,100,2.57
460,Sayyan,YE,2022-05-12 21:26:07,15.1718,44.3244,65.89,20,28,7.49
461,Poum,NC,2022-05-12 21:26:08,-20.2333,164.0167,76.28,72,100,33.4
462,Botwood,CA,2022-05-12 21:26:08,49.1499,-55.3482,59.9,48,28,12.08
463,Touros,BR,2022-05-12 21:25:28,-5.1989,-35.4608,79.32,82,29,11.86
464,Bogashevo,RU,2022-05-12 21:26:09,56.3683,85.1447,47.73,45,0,0.0
465,Port Macquarie,AU,2022-05-12 21:25:11,-31.4333,152.9167,67.89,94,75,1.14
466,Mersing,MY,2022-05-12 21:26:10,2.4312,103.8405,76.91,88,20,0.0
467,Santa Rosa,PH,2022-05-12 21:21:26,14.3122,121.1114,83.08,75,21,3.67
468,Voh,NC,2022-05-12 21:26:11,-20.9667,164.7,72.99,65,100,10.11
469,De Aar,ZA,2022-05-12 21:26:11,-30.6497,24.0123,54.45,30,0,2.01
470,Kruisfontein,ZA,2022-05-12 21:26:12,-34.0033,24.7314,53.89,89,4,7.31
471,Sontra,DE,2022-05-12 21:26:12,51.0667,9.9333,58.62,68,97,0.83
472,Boyolangu,ID,2022-05-12 21:26:13,-8.1181,111.8935,76.15,92,32,0.58
473,Qaqortoq,GL,2022-05-12 21:26:13,60.7167,-46.0333,34.61,89,100,4.47
474,Mareeba,AU,2022-05-12 21:26:14,-17.0,145.4333,70.45,97,0,2.48
475,Sabang,ID,2022-05-12 21:26:14,5.8933,95.3214,83.77,75,100,18.14
476,Coronado,US,2022-05-12 21:25:30,32.6859,-117.1831,85.78,37,0,20.0
477,Ahipara,NZ,2022-05-12 21:26:15,-35.1667,173.1667,55.74,69,39,3.83
478,Mae Sai,TH,2022-05-12 21:26:16,20.4335,99.8762,72.28,95,30,1.66
479,Naryan-Mar,RU,2022-05-12 21:26:17,67.6713,53.087,40.33,99,100,9.1
480,Genhe,CN,2022-05-12 21:26:17,50.7833,121.5167,28.96,91,86,2.55
481,Kanniyakumari,IN,2022-05-12 21:26:18,8.0833,77.5667,80.55,81,71,18.45
482,Bolu,TR,2022-05-12 21:26:20,40.6667,31.5833,48.69,64,0,3.09
483,Paamiut,GL,2022-05-12 21:26:20,61.994,-49.6678,33.8,100,100,9.46
484,Guarapari,BR,2022-05-12 21:24:34,-20.6667,-40.4975,73.83,84,100,9.1
485,Penzance,GB,2022-05-12 21:26:22,50.1186,-5.5371,54.28,86,33,15.05
486,Marfino,RU,2022-05-12 21:26:22,55.7028,37.3822,55.65,74,75,17.9
487,Chernyshevskiy,RU,2022-05-12 21:26:23,63.0128,112.4714,36.03,97,100,4.07
488,Nsanje,MW,2022-05-12 21:26:24,-16.92,35.262,64.81,89,0,1.97
489,Marsaxlokk,MT,2022-05-12 21:26:25,35.8419,14.5431,66.07,77,0,2.3
490,Omsukchan,RU,2022-05-12 21:26:25,62.5333,155.8,31.87,80,17,5.53
491,Coquimbo,CL,2022-05-12 21:23:16,-29.9533,-71.3436,56.93,82,0,9.22
492,Bahir Dar,ET,2022-05-12 21:26:26,11.5936,37.3908,73.9,43,57,5.73
493,Cervo,ES,2022-05-12 21:26:27,43.6702,-7.4101,58.96,91,100,11.21
494,Mathathane,BW,2022-05-12 21:26:28,-22.2687,28.7495,67.37,53,0,8.34
495,Basco,PH,2022-05-12 21:26:29,20.4487,121.9702,83.75,76,36,18.21
496,Chacabuco,AR,2022-05-12 21:26:29,-34.6417,-60.4739,60.15,38,70,8.93
497,Senno,RU,2022-05-12 21:26:30,59.5336,33.9167,44.26,91,100,12.86
498,Macklin,CA,2022-05-12 21:26:31,52.3334,-109.9348,62.94,18,100,5.01
499,Ercis,TR,2022-05-12 21:26:31,39.0287,43.3586,40.66,82,63,3.4
500,Kota Kinabalu,MY,2022-05-12 21:26:32,5.9749,116.0724,76.98,94,20,3.44
501,Ceres,US,2022-05-12 21:26:34,37.5949,-120.9577,77.32,28,0,12.66
502,Vite,IN,2022-05-12 21:26:35,17.2833,74.55,75.88,81,99,14.99
503,Banff,CA,2022-05-12 21:22:49,51.1762,-115.5698,58.23,16,18,8.05
504,Leshukonskoye,RU,2022-05-12 21:26:35,64.8989,45.7622,46.15,94,75,6.78
505,Panaba,MX,2022-05-12 21:26:36,21.2833,-88.2667,87.04,38,0,16.49
506,Nizwa,OM,2022-05-12 21:26:37,22.9333,57.5333,83.84,19,100,4.09
507,Tigil,RU,2022-05-12 21:26:38,57.8,158.6667,46.15,62,100,2.48
508,Ambon,ID,2022-05-12 21:26:38,-3.6954,128.1814,77.14,94,40,1.14
509,Jacareacanga,BR,2022-05-12 21:26:39,-6.2222,-57.7528,81.07,75,100,2.46
510,Chapais,CA,2022-05-12 21:26:41,49.7834,-74.8492,60.58,53,100,4.41
511,Omboue,GA,2022-05-12 21:26:42,-1.5746,9.2618,77.56,90,88,6.93
512,Nantucket,US,2022-05-12 21:26:42,41.2835,-70.0995,64.54,92,100,13.8
513,Concordia,AR,2022-05-12 21:26:43,-31.393,-58.0209,62.78,72,0,4.61
514,Lobez,PL,2022-05-12 21:26:44,53.6392,15.6213,53.69,77,74,4.63
515,Kailua,US,2022-05-12 21:26:45,21.4022,-157.7394,83.61,65,40,9.22
516,Miranda,CO,2022-05-12 21:26:45,3.2499,-76.2281,82.53,71,84,1.36
517,Kavaratti,IN,2022-05-12 21:26:46,10.5669,72.642,84.36,69,100,8.86
518,Akdepe,TM,2022-05-12 21:26:47,42.0551,59.3788,66.29,53,86,10.29
519,Dingle,PH,2022-05-12 21:26:48,10.9995,122.6711,77.58,86,97,4.45
520,Lazaro Cardenas,MX,2022-05-12 21:24:27,17.9583,-102.2,90.03,51,3,14.67
521,Lubao,PH,2022-05-12 21:26:49,14.9167,120.55,82.11,82,11,1.48
522,Tateyama,JP,2022-05-12 21:26:50,34.9833,139.8667,65.1,99,100,2.44
523,Longyan,CN,2022-05-12 21:26:51,25.1072,117.0225,70.88,99,100,2.66
524,Contai,IN,2022-05-12 21:26:52,21.7786,87.7536,83.34,83,27,17.76
525,Baikunthpur,IN,2022-05-12 21:26:52,23.25,82.55,84.69,32,68,4.52
526,Ler,SS,2022-05-12 21:25:32,8.3018,30.1418,78.87,65,94,5.46
527,Kasongo-Lunda,CD,2022-05-12 21:26:53,-6.4667,16.8167,71.64,98,100,3.06
528,Umea,SE,2022-05-12 21:26:54,63.8284,20.2597,46.33,76,0,8.05
529,Mugur-Aksy,RU,2022-05-12 21:26:55,50.35,90.5,34.36,29,0,3.22
530,Mwene-Ditu,CD,2022-05-12 21:26:56,-7.0,23.45,69.04,65,78,4.05
531,Port Moresby,PG,2022-05-12 21:25:31,-9.4431,147.1797,74.62,94,75,11.5
532,Port Hardy,CA,2022-05-12 21:25:28,50.6996,-127.4199,46.4,81,75,9.22
533,Yelovo,RU,2022-05-12 21:26:57,57.0538,54.9207,47.43,85,99,8.32
534,Sept-Iles,CA,2022-05-12 21:26:57,50.2001,-66.3821,66.72,49,75,8.05
535,Mamontovo,RU,2022-05-12 21:26:58,52.7055,81.6244,55.83,35,36,3.44
536,Acarau,BR,2022-05-12 21:26:59,-2.8856,-40.12,79.18,88,54,10.65
537,Waipawa,NZ,2022-05-12 21:23:08,-41.4122,175.5153,44.87,81,43,4.94
